153,天津艺术职业学院,天津艺术职业学院,1002000000,天津市,tianjinyishuzhiyexueyuan
154,天津中德职业技术学院,天津中德职业技术学院,1002000000,天津市,tianjinzhongdezhiyejishuxueyuan
155,天津铁道职业技术学院,天津铁道职业技术学院,1002000000,天津市,tianjintiedaozhiyejishuxueyuan
156,天津生物工程职业技术学院,天津生物工程职业技术学院,1002000000,天津市,tianjinshengwugongchengzhiyejishuxueyuan
157,天津海运职业学院,天津海运职业学院,1002000000,天津市,tianjinhaiyunzhiyexueyuan
158,天津广播影视职业学院,天津广播影视职业学院,1002000000,天津市,tianjinguangboyingshizhiyexueyuan
159,天津城市建设管理职业技术学院,天津城市建设管理职业技术学院,1002000000,天津市,tianjinchengshijiansheguanlizhiyejishuxueyuan
160,天津天狮学院,天津天狮学院,1002000000,天津市,tianjintianshixueyuan
161,其他,其他,1002000000,天津市,qita
162,河北工业大学,河北工业大学,1005000000,河北省,hebeigongyedaxue
163,河北科技大学,河北科技大学,1005000000,河北省,hebeikejidaxue
164,河北大学,河北大学,1005000000,河北省,hebeidaxue
165,河北经贸大学,河北经贸大学,1005000000,河北省,hebeijingmaodaxue
166,东北大学秦皇岛分校,东北大学秦皇岛分校,1005000000,河北省,dongbeidaxueqinhuangdaofenxiao
167,石家庄经济学院,石家庄经济学院,1005000000,河北省,shijiazhuangjingjixueyuan
168,河北金融学院,河北金融学院,1005000000,河北省,hebeijinrongxueyuan
169,河北联合大学,河北联合大学,1005000000,河北省,hebeilianhedaxue
170,河北北方学院,河北北方学院,1005000000,河北省,hebeibeifangxueyuan
171,石家庄铁道大学,石家庄铁道大学,1005000000,河北省,shijiazhuangtiedaodaxue
172,唐山学院,唐山学院,1005000000,河北省,tangshanxueyuan
173,邢台学院,邢台学院,1005000000,河北省,xingtaixueyuan
174,衡水学院,衡水学院,1005000000,河北省,hengshuixueyuan
175,石家庄学院,石家庄学院,1005000000,河北省,shijiazhuangxueyuan
176,保定学院,保定学院,1005000000,河北省,baodingxueyuan
177,华北电力大学(保定),华北电力大学(保定),1005000000,河北省,huabeidianlidaxuebaoding
178,燕山大学,燕山大学,1005000000,河北省,yanshandaxue
179,河北工程大学,河北工程大学,1005000000,河北省,hebeigongchengdaxue
180,河北建筑工程学院,河北建筑工程学院,1005000000,河北省,hebeijianzhugongchengxueyuan
181,华北科技学院,华北科技学院,1005000000,河北省,huabeikejixueyuan
182,防灾科技学院,防灾科技学院,1005000000,河北省,fangzaikejixueyuan
183,北华航天工业学院,北华航天工业学院,1005000000,河北省,beihuahangtiangongyexueyuan
184,中国人民武装警察部队学院,中国人民武装警察部队学院,1005000000,河北省,zhongguorenminwuzhuangjingchabuduixueyuan
185,中央司法警官学院,中央司法警官学院,1005000000,河北省,zhongyangsifajingguanxueyuan
186,河北师范大学,河北师范大学,1005000000,河北省,hebeishifandaxue
187,唐山师范学院,唐山师范学院,1005000000,河北省,tangshanshifanxueyuan
188,廊坊师范学院,廊坊师范学院,1005000000,河北省,langfangshifanxueyuan
189,邯郸学院,邯郸学院,1005000000,河北省,handanxueyuan
190,沧州师范学院,沧州师范学院,1005000000,河北省,cangzhoushifanxueyuan
191,河北民族师范学院,河北民族师范学院,1005000000,河北省,hebeiminzushifanxueyuan
192,河北科技师范学院,河北科技师范学院,1005000000,河北省,hebeikejishifanxueyuan
193,河北医科大学,河北医科大学,1005000000,河北省,hebeiyikedaxue
194,承德医学院,承德医学院,1005000000,河北省,chengdeyixueyuan
195,河北农业大学,河北农业大学,1005000000,河北省,hebeinongyedaxue
196,中国人民解放军军械工程学院,中国人民解放军军械工程学院,1005000000,河北省,zhongguorenminjiefangjunjunxiegongchengxueyuan
197,河北体育学院,河北体育学院,1005000000,河北省,hebeitiyuxueyuan
198,河北师范大学软件学院,河北师范大学软件学院,1005000000,河北省,hebeishifandaxueruanjianxueyuan
199,河北女子职业技术学院,河北女子职业技术学院,1005000000,河北省,hebeinvzizhiyejishuxueyuan
200,河北石油职业技术学院,河北石油职业技术学院,1005000000,河北省,hebeishiyouzhiyejishuxueyuan
201,保定电力职业技术学院,保定电力职业技术学院,1005000000,河北省,baodingdianlizhiyejishuxueyuan
202,河北工程技术高等专科学校,河北工程技术高等专科学校,1005000000,河北省,hebeigongchengjishugaodengzhuankexuexiao
203,沧州医学高等专科学校,沧州医学高等专科学校,1005000000,河北省,cangzhouyixuegaodengzhuankexuexiao
204,承德石油高等专科学校,承德石油高等专科学校,1005000000,河北省,chengdeshiyougaodengzhuankexuexiao
205,邢台医学高等专科学校,邢台医学高等专科学校,1005000000,河北省,xingtaiyixuegaodengzhuankexuexiao
206,河北化工医药职业技术学院,河北化工医药职业技术学院,1005000000,河北省,hebeihuagongyiyaozhiyejishuxueyuan
207,河北能源职业技术学院,河北能源职业技术学院,1005000000,河北省,hebeinengyuanzhiyejishuxueyuan
208,张家口职业技术学院,张家口职业技术学院,1005000000,河北省,zhangjiakouzhiyejishuxueyuan
209,邢台职业技术学院,邢台职业技术学院,1005000000,河北省,xingtaizhiyejishuxueyuan
210,河北工业职业技术学院,河北工业职业技术学院,1005000000,河北省,hebeigongyezhiyejishuxueyuan
211,沧州职业技术学院,沧州职业技术学院,1005000000,河北省,cangzhouzhiyejishuxueyuan
212,石家庄职业技术学院,石家庄职业技术学院,1005000000,河北省,shijiazhuangzhiyejishuxueyuan
213,石家庄铁路职业技术学院,石家庄铁路职业技术学院,1005000000,河北省,shijiazhuangtieluzhiyejishuxueyuan
214,保定职业技术学院,保定职业技术学院,1005000000,河北省,baodingzhiyejishuxueyuan
215,邯郸职业技术学院,邯郸职业技术学院,1005000000,河北省,handanzhiyejishuxueyuan
216,河北软件职业技术学院,河北软件职业技术学院,1005000000,河北省,hebeiruanjianzhiyejishuxueyuan
217,秦皇岛职业技术学院,秦皇岛职业技术学院,1005000000,河北省,qinhuangdaozhiyejishuxueyuan
218,唐山工业职业技术学院,唐山工业职业技术学院,1005000000,河北省,tangshangongyezhiyejishuxueyuan
219,衡水职业技术学院,衡水职业技术学院,1005000000,河北省,hengshuizhiyejishuxueyuan
220,河北省艺术职业学院,河北省艺术职业学院,1005000000,河北省,hebeishengyishuzhiyexueyuan
221,河北司法警官职业学院,河北司法警官职业学院,1005000000,河北省,hebeisifajingguanzhiyexueyuan
222,河北旅游职业学院,河北旅游职业学院,1005000000,河北省,hebeilvyouzhiyexueyuan
